idx,u1__v1,u1__v2,u1__v3,u1^2__v1,u1^2__v2,u1^2__v3,u1^3__v1,u1^3__v2,u1^3__v3,v1__v1,v1__v2,v1__v3,v1^2__v1,v1^2__v2,v1^2__v3,v1^3__v1,v1^3__v2,v1^3__v3,u2__v1,u2__v2,u2__v3,u2^2__v1,u2^2__v2,u2^2__v3,u2^3__v1,u2^3__v2,u2^3__v3,v2__v1,v2__v2,v2__v3,v2^2__v1,v2^2__v2,v2^2__v3,v2^3__v1,v2^3__v2,v2^3__v3,u3__v1,u3__v2,u3__v3,u3^2__v1,u3^2__v2,u3^2__v3,u3^3__v1,u3^3__v2,u3^3__v3,v3__v1,v3__v2,v3__v3,v3^2__v1,v3^2__v2,v3^2__v3,v3^3__v1,v3^3__v2,v3^3__v3,A*c__v1,A*c__v2,A*c__v3
33,-3.00E-01,-2.16E-05,0.00E+00,0.00E+00,0.00E+00,-2.32E-06,-2.66E-06,-3.49E-09,0.00E+00,-1.10E-02,-2.13E-05,0.00E+00,0.00E+00,0.00E+00,1.58E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-2.90E-01,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-2.90E-01,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.52E-01,1.85E-03,0.00E+00
34,-3.00E-01,-1.60E-05,0.00E+00,0.00E+00,0.00E+00,-2.35E-06,-2.76E-06,-3.39E-09,0.00E+00,-1.10E-02,-2.00E-05,0.00E+00,0.00E+00,0.00E+00,1.58E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-2.93E-01,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-2.93E-01,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.49E-01,1.74E-03,0.00E+00
35,-3.00E-01,-1.11E-05,0.00E+00,0.00E+00,0.00E+00,-2.38E-06,-2.72E-06,-3.12E-09,0.00E+00,-1.10E-02,-1.87E-05,0.00E+00,0.00E+00,0.00E+00,1.58E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-2.95E-01,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-2.95E-01,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.51E-01,1.62E-03,0.00E+00
36,-3.00E-01,-6.44E-06,0.00E+00,0.00E+00,0.00E+00,-2.40E-06,-2.68E-06,-3.02E-09,0.00E+00,-1.10E-02,-1.73E-05,0.00E+00,0.00E+00,0.00E+00,1.58E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-2.98E-01,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-2.98E-01,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.50E-01,1.50E-03,0.00E+00
37,-3.00E-01,-6.67E-06,0.00E+00,0.00E+00,0.00E+00,-2.41E-06,-2.71E-06,-2.98E-09,0.00E+00,-1.10E-02,-1.74E-05,0.00E+00,0.00E+00,0.00E+00,1.58E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-2.98E-01,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-2.98E-01,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.52E-01,1.50E-03,0.00E+00
38,-3.00E-01,-6.88E-06,0.00E+00,0.00E+00,0.00E+00,-2.42E-06,-2.73E-06,-2.93E-09,0.00E+00,-1.10E-02,-1.75E-05,0.00E+00,0.00E+00,0.00E+00,1.58E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-2.98E-01,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-2.98E-01,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.52E-01,1.49E-03,0.00E+00
39,-3.00E-01,-7.94E-07,0.00E+00,0.00E+00,-9.10E-08,-2.41E-06,-2.76E-06,-3.47E-09,0.00E+00,-1.10E-02,-1.61E-05,0.00E+00,0.00E+00,0.00E+00,1.59E-05,0.00E+00,-5.11E-10,0.00E+00,0.00E+00,-3.01E-01,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-3.01E-01,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.53E-01,1.43E-03,0.00E+00
40,-3.00E-01,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-2.42E-06,-2.76E-06,-3.83E-09,0.00E+00,-1.10E-02,-1.69E-05,0.00E+00,0.00E+00,0.00E+00,1.58E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-3.01E-01,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-3.01E-01,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.52E-01,1.46E-03,0.00E+00
41,-3.00E-01,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-2.43E-06,-2.73E-06,-3.85E-09,0.00E+00,-1.10E-02,-1.71E-05,0.00E+00,0.00E+00,0.00E+00,1.58E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-3.01E-01,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-3.01E-01,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.52E-01,1.47E-03,0.00E+00
42,-3.00E-01,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-2.44E-06,-2.71E-06,-3.86E-09,0.00E+00,-1.10E-02,-1.75E-05,0.00E+00,0.00E+00,0.00E+00,1.59E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-3.01E-01,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-3.01E-01,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.50E-01,1.49E-03,0.00E+00
43,-3.00E-01,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-2.45E-06,-2.71E-06,-3.88E-09,0.00E+00,-1.10E-02,-1.79E-05,0.00E+00,0.00E+00,0.00E+00,1.58E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-3.01E-01,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-3.01E-01,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.50E-01,1.51E-03,0.00E+00
44,-3.00E-01,3.54E-06,0.00E+00,0.00E+00,0.00E+00,-2.44E-06,-2.72E-06,-3.50E-09,0.00E+00,-1.10E-02,-1.59E-05,0.00E+00,0.00E+00,0.00E+00,1.58E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-3.03E-01,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-3.03E-01,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.48E-01,1.37E-03,0.00E+00
45,-3.00E-01,3.23E-06,0.00E+00,0.00E+00,0.00E+00,-2.45E-06,-2.75E-06,-3.41E-09,0.00E+00,-1.10E-02,-1.59E-05,0.00E+00,0.00E+00,0.00E+00,1.58E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-3.03E-01,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-3.03E-01,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.51E-01,1.36E-03,0.00E+00
46,-3.00E-01,3.02E-06,0.00E+00,0.00E+00,0.00E+00,-2.45E-06,-2.76E-06,-3.36E-09,0.00E+00,-1.10E-02,-1.61E-05,0.00E+00,0.00E+00,0.00E+00,1.58E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-3.03E-01,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-3.03E-01,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.52E-01,1.37E-03,0.00E+00
47,-3.00E-01,3.35E-06,0.00E+00,0.00E+00,0.00E+00,-2.48E-06,-2.75E-06,-3.56E-09,0.00E+00,-1.10E-02,-2.11E-05,0.00E+00,0.00E+00,0.00E+00,1.59E-05,0.00E+00,3.06E-09,0.00E+00,0.00E+00,-3.03E-01,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-3.03E-01,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.53E-01,1.49E-03,0.00E+00
48,-3.00E-01,8.61E-06,0.00E+00,0.00E+00,0.00E+00,-2.46E-06,-2.72E-06,-3.83E-09,0.00E+00,-1.09E-02,-1.65E-05,0.00E+00,0.00E+00,0.00E+00,1.59E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-3.06E-01,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-3.06E-01,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.45E-01,1.42E-03,0.00E+00
49,-3.00E-01,8.29E-06,0.00E+00,0.00E+00,0.00E+00,-2.46E-06,-2.71E-06,-3.72E-09,0.00E+00,-1.09E-02,-1.68E-05,0.00E+00,0.00E+00,0.00E+00,1.58E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-3.06E-01,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-3.06E-01,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.41E-01,1.42E-03,0.00E+00
50,-3.09E-01,8.09E-06,0.00E+00,0.00E+00,0.00E+00,-2.47E-06,0.00E+00,-3.67E-09,0.00E+00,9.76E-03,-1.70E-05,0.00E+00,0.00E+00,0.00E+00,1.58E-05,-9.22E-06,0.00E+00,0.00E+00,0.00E+00,-3.06E-01,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-3.06E-01,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.50E-01,1.43E-03,0.00E+00
